"taeCPUE","Avg.Relief","site.name","reef.name"
0,"0.5","Southern GBR","Heron/Wistari Yellow"
0,"0","Southern GBR","Heron/Wistari Yellow"
0,"1.428571429","Southern GBR","Heron/Wistari Yellow"
0,"1.2857142859999999","Southern GBR","Heron/Wistari Yellow"
0,"0","Southern GBR","Heron/Wistari Yellow"
0,"0","Southern GBR","Heron/Wistari Yellow"
0,"0.6","Southern GBR","Heron/Wistari Yellow"
0,"0.4","Southern GBR","Heron/Wistari Yellow"
0,"1.384615385","Southern GBR","Heron/Wistari Yellow"
0,"0","Southern GBR","Heron/Wistari Yellow"
0,"1","Southern GBR","Heron/Wistari Yellow"
0,"2","Southern GBR","Heron/Wistari Yellow"
0,"0.66666666699999999","Southern GBR","Heron/Wistari Yellow"
0,"2","Southern GBR","Heron/Wistari Yellow"
0,"1","Southern GBR","Heron/Wistari Yellow"
0,"0","Southern GBR","Heron/Wistari Yellow"
0,"0.8","Southern GBR","Heron/Wistari Yellow"
0,"0.8125","Southern GBR","Heron/Wistari Yellow"
0,"0.2","Southern GBR","Heron/Wistari Yellow"
0,"0.83333333300000001","Southern GBR","Heron/Wistari Yellow"
0,"0.8","Southern GBR","Heron/Wistari Yellow"
0,"2.6","Southern GBR","Heron/Wistari Yellow"
0,"0.3","Southern GBR","Heron/Wistari Yellow"
0,"0.2","Southern GBR","Heron/Wistari Yellow"
0,"2.33","Southern GBR","Heron/Wistari Yellow"
0,"1.4545454550000001","Southern GBR","Heron/Wistari Yellow"
0,"3","Southern GBR","Heron/Wistari Yellow"
0,"1.25","Southern GBR","Heron/Wistari Yellow"
0,"2","Southern GBR","Heron/Wistari Yellow"
0,"1.4666666669999999","Southern GBR","Heron/Wistari Yellow"
0,"1.7","Southern GBR","Heron/Wistari Yellow"
0.80562325,"1.1875","Kopoposang","Open"
0.832876793,"2.2222222220000001","Kopoposang","Open"
0.848833385,"2","Kopoposang","Open"
0,"2.363636364","Kopoposang","Open"
0,"2.266666667","Kopoposang","Open"
0.884841123,"1.4375","Kopoposang","Open"
0,"1.9411764709999999","Kopoposang","Open"
0,"1.95","Kopoposang","Open"
0,"2","Kopoposang","Open"
0.907903069,"2.9090909090000001","Kopoposang","Open"
0.907750144,"2.5714285710000002","Kopoposang","Open"
1.818516591,"1.615384615","Kopoposang","Open"
0.883708828,"1.307692308","Kopoposang","Open"
0,"1.7272727269999999","Kopoposang","Open"
0,"2.4666666670000001","Kopoposang","Open"
0.959647106,"2.5454545450000001","Kopoposang","Open"
0.985484093,"2.0666666669999998","Kopoposang","Open"
0.91919603,"1.266666667","Kopoposang","Open"
0.69696948,"1.6666666670000001","Kopoposang","Open"
0.820031175,"1.363636364","Kopoposang","Open"
0.730830469,"2","Kopoposang","Open"
0.721108777,"2.411764706","Kopoposang","Open"
0.704234582,"3","Kopoposang","Open"
0,"2","Kopoposang","Open"
0,"2","Kopoposang","Open"
0.83370522,"1.2727272730000001","Kopoposang","Open"
0,"1.4","Kopoposang","Open"
0,"0.25","Kopoposang","Open"
0.86585834,"0.69230769199999997","Kopoposang","Open"
0,"0.46666666699999998","Kopoposang","Open"
0,"1.2","Kopoposang","Open"
0,"0.33333333300000001","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"0.33333333300000001","Kopoposang","Open"
0.799230962,"2","Kopoposang","Open"
0.831770683,"0.71428571399999996","Kopoposang","Open"
1.661466508,"1.85","Kopoposang","Open"
0,"2.35","Kopoposang","Open"
0.979533464,"1.9375","Kopoposang","Open"
0.973622669,"0.92307692299999999","Kopoposang","Open"
0.829725181,"2.1","Kopoposang","Open"
0.826684266,"2","Kopoposang","Open"
0.826091077,"2.692307692","Kopoposang","Open"
0.844420655,"2.384615385","Kopoposang","Open"
0,"3","Kopoposang","Open"
0,"2","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"0.5","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"2.5499999999999998","Kopoposang","Open"
0,"2","Kopoposang","Open"
0,"1","Kopoposang","Open"
0.815057555,"1.7777777779999999","Kopoposang","Open"
0.825401454,"2","Kopoposang","Open"
0.830060742,"1.7","Kopoposang","Open"
0.829294362,"1.8666666670000001","Kopoposang","Open"
0.830278983,"1.3","Kopoposang","Open"
0,"1.3333333329999999","Kopoposang","Open"
0,"1.7857142859999999","Kopoposang","Open"
0,"1","Kopoposang","Open"
0,"0.41666666699999999","Kopoposang","Open"
0,"2.2222222220000001","Kopoposang","Open"
0,"2.375","Kopoposang","Open"
0,"2.1666666669999999","Kopoposang","Open"
0,"1.8823529409999999","Kopoposang","Open"
0,"2","Kopoposang","Open"
0,"1.75","Kopoposang","Open"
0.715818759,"1.7272727269999999","Kopoposang","Open"
1.511586943,"1.1666666670000001","Kopoposang","Open"
0.711726887,"2.733333333","Kopoposang","Open"
0.911944189,"1","Kopoposang","Open"
0,"0.45454545499999999","Kopoposang","Open"
0,"2","Kopoposang","Open"
0.902329816,"0.53846153799999996","Kopoposang","Open"
0.885449192,"1.230769231","Kopoposang","Open"
0.875608395,"0","Kopoposang","Open"
0.864682269,"1.1333333329999999","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"1","Kopoposang","Open"
0.834692026,"1.571428571","Kopoposang","Open"
0,"1.75","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"3.0555555559999998","Kopoposang","Open"
0.92697521,"0.63636363600000001","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"0.133333333","Kopoposang","Open"
1.958975782,"0.9","Kopoposang","Open"
0.99077724,"2.307692308","Kopoposang","Open"
0.850780437,"1","Kopoposang","Open"
0.859458689,"2.2352941180000001","Kopoposang","Open"
1.730408174,"1.5625","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"1","Kopoposang","Open"
0,"0.2","Kopoposang","Open"
0,"2.266666667","Kopoposang","Open"
0,"0.91666666699999999","Kopoposang","Open"
0,"0","Kopoposang","Open"
0.8089884,"1.933333333","Kopoposang","Open"
0,"1.8333333329999999","Kopoposang","Open"
0,"2.2000000000000002","Kopoposang","Open"
0,"2","Kopoposang","Open"
1.049821618,"2.375","Kopoposang","Open"
0,"0.2","Kopoposang","Open"
0.915162178,"1.615384615","Kopoposang","Open"
0,"2.5454545450000001","Kopoposang","Open"
0.933644583,"1.6666666670000001","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"0","Kopoposang","Open"
0.762670499,"1.0833333329999999","Kopoposang","Open"
2.659614419,"1.6","Kopoposang","Open"
0.870531844,"1.8421052630000001","Kopoposang","Open"
0,"0.8","Kopoposang","Open"
0,"1.2352941180000001","Kopoposang","Open"
0.866122485,"0.9","Kopoposang","Open"
0.858029896,"2.1666666669999999","Kopoposang","Open"
0,"2","Kopoposang","Open"
0,"0.2","Kopoposang","Open"
0.754452528,"2","Kopoposang","Open"
0.767325081,"2","Kopoposang","Open"
0,"2","Kopoposang","Open"
0.821467502,"2.7272727269999999","Kopoposang","Open"
0.805080055,"1.8571428569999999","Kopoposang","Open"
0,"2.1666666669999999","Kopoposang","Open"
0.837134933,"1.230769231","Kopoposang","Open"
0.835132735,"2.33","Kopoposang","Open"
0,"0.5","Kopoposang","Open"
0,"0.1","Kopoposang","Open"
0.873382362,"2.3333333330000001","Kopoposang","Open"
0,"1.625","Kopoposang","Open"
0.81147077,"1.818181818","Kopoposang","Open"
0,"1.230769231","Kopoposang","Open"
0.739440786,"2","Kopoposang","Open"
0,"0.6","Kopoposang","Open"
0,"1.153846154","Kopoposang","Open"
0,"0.92307692299999999","Kopoposang","Open"
0.891861099,"2","Kopoposang","Open"
0,"0.5","Kopoposang","Open"
1.06848388,"1.1333333329999999","Kopoposang","Open"
0,"1.1333333329999999","Kopoposang","Open"
0.888975591,"1.3333333329999999","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"3.63","Kopoposang","Open"
0.883976815,"1.6666666670000001","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"2.1875","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"1.375","Kopoposang","Open"
0,"2","Kopoposang","Open"
0,"0.36363636399999999","Kopoposang","Open"
0.896485329,"1.5833333329999999","Kopoposang","Open"
0,"2.6666666669999999","Kopoposang","Open"
0.930584594,"1.071428571","Kopoposang","Open"
0,"1.818181818","Kopoposang","Open"
0,"0.2","Kopoposang","Open"
0.789798437,"2.3333333330000001","Kopoposang","Open"
0.820404181,"2","Kopoposang","Open"
0.827640241,"2","Kopoposang","Open"
0,"2.2857142860000002","Kopoposang","Open"
0.826486315,"0.53333333299999997","Kopoposang","Open"
0,"0","Kopoposang","Open"
0,"1.7857142859999999","Kopoposang","Open"
0,"0.2","Kopoposang","Open"
0,"2.1666666669999999","Kopoposang","Open"
0,"0.23076923099999999","Kopoposang","Open"
0,"0.18181818199999999","Kopoposang","Open"
0,"0.93333333299999999","Kopoposang","Open"
0,"3.5","Kopoposang","Open"
0.732276171,"2.15","Kopoposang","Open"
0,"0.2","Kopoposang","Open"
0.744088988,"2.8","Kopoposang","Open"
0.769608009,"2.2000000000000002","Kopoposang","Open"
0,"1.7777777779999999","Kopoposang","Open"
0,"0","Kopoposang","Open"
0.819114119,"2.0666666669999998","Kopoposang","Open"
0,"2.5833333330000001","Kopoposang","Open"
0,"2.0625","Kopoposang","Open"
0,"0.5","Kopoposang","Open"
0,"0","Kopoposang","Open"
1.01947942,"2.384615385","Kopoposang","Protected"
0,"2","Kopoposang","Protected"
0,"2.625","Kopoposang","Protected"
1.756957184,"2","Kopoposang","Protected"
0,"0","Kopoposang","Protected"
0.829486207,"1.75","Kopoposang","Protected"
0,"2","Kopoposang","Protected"
0,"2.0666666669999998","Kopoposang","Protected"
0.955143034,"2","Kopoposang","Protected"
0,"2","Kopoposang","Protected"
0.868299262,"3","Kopoposang","Protected"
0.872454855,"2","Kopoposang","Protected"
0,"2.4666666670000001","Nusa Penida","East"
0,"4.75","Nusa Penida","East"
0,"3.9","Nusa Penida","East"
0,"3","Nusa Penida","East"
0,"1.5555555560000001","Nusa Penida","East"
0,"2.3333333330000001","Nusa Penida","East"
0,"2.384615385","Nusa Penida","East"
0,"2.2222222220000001","Nusa Penida","East"
0,"0.9","Nusa Penida","East"
0,"4.8888888890000004","Nusa Penida","East"
0,"4.5","Nusa Penida","East"
0,"1.2","Nusa Penida","East"
0,"1.75","Nusa Penida","East"
0,"4","Nusa Penida","East"
0,"4","Nusa Penida","East"
0,"3","Nusa Penida","East"
0,"3.0909090909999999","Nusa Penida","East"
0,"0","Nusa Penida","East"
0,"3.4285714289999998","Nusa Penida","East"
0,"2.2727272730000001","Nusa Penida","East"
0,"1.307692308","Nusa Penida","East"
0,"1.928571429","Nusa Penida","East"
0,"2.7142857139999998","Nusa Penida","East"
0,"1","Nusa Penida","East"
0,"3","Nusa Penida","East"
0,"0.86666666699999995","Nusa Penida","East"
0,"0.5","Nusa Penida","East"
0,"2.5","Nusa Penida","East"
0,"1.071428571","Nusa Penida","East"
0,"2.25","Nusa Penida","East"
0,"3.4166666669999999","Nusa Penida","East"
0,"0","Nusa Penida","East"
0,"2.7777777779999999","Nusa Penida","East"
0,"1.24","Nusa Penida","East"
0,"5","Nusa Penida","East"
0,"3.5","Nusa Penida","East"
0,"1.636363636","Nusa Penida","East"
0,"4.9090909089999997","Nusa Penida","East"
0,"2.923076923","Nusa Penida","East"
0,"4","Nusa Penida","East"
0,"1.2","Nusa Penida","East"
0,"3","Nusa Penida","East"
0,"3.125","Nusa Penida","East"
0,"3.8","Nusa Penida","East"
0,"1.25","Nusa Penida","East"
0,"2","Nusa Penida","East"
0,"2.6666666669999999","Nusa Penida","East"
0,"3.7058823529999998","Nusa Penida","East"
0,"2.7777777779999999","Nusa Penida","East"
0,"2.4285714289999998","Nusa Penida","East"
0,"0","Nusa Penida","East"
0,"0","Nusa Penida","East"
0,"3","Nusa Penida","East"
0,"4.8","Nusa Penida","East"
0,"3.8333333330000001","Nusa Penida","East"
0,"3","Nusa Penida","East"
0,"0.81818181800000001","Nusa Penida","East"
0,"1.8333333329999999","Nusa Penida","West"
0,"2.5","Nusa Penida","West"
0,"2.7142857139999998","Nusa Penida","West"
0,"3.1","Nusa Penida","West"
0,"0.4","Nusa Penida","West"
0,"2.9166666669999999","Nusa Penida","West"
0,"1.8571428569999999","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"0.75","Nusa Penida","West"
0,"0","Nusa Penida","West"
0,"2.6","Nusa Penida","West"
0,"3.388888889","Nusa Penida","West"
0,"3.5555555559999998","Nusa Penida","West"
0,"1.2","Nusa Penida","West"
0,"0.85714285700000004","Nusa Penida","West"
0.84720554,"2.7","Nusa Penida","West"
0,"3.125","Nusa Penida","West"
0.911725242,"1","Nusa Penida","West"
0,"2.375","Nusa Penida","West"
0,"1.3","Nusa Penida","West"
0,"1.5","Nusa Penida","West"
0,"3","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2.1176470589999998","Nusa Penida","West"
0,"1.3333333329999999","Nusa Penida","West"
0,"1.5333333330000001","Nusa Penida","West"
0,"1.54","Nusa Penida","West"
0,"2.875","Nusa Penida","West"
0,"1.5","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2.25","Nusa Penida","West"
0,"1.9375","Nusa Penida","West"
0,"2.230769231","Nusa Penida","West"
0,"1","Nusa Penida","West"
0,"1.266666667","Nusa Penida","West"
0,"2.1","Nusa Penida","West"
0,"1.8571428569999999","Nusa Penida","West"
0,"2.2105263160000002","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2.5","Nusa Penida","West"
0,"2.25","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2.625","Nusa Penida","West"
0,"3.13","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2.3157894739999998","Nusa Penida","West"
0,"2.1764705879999999","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"1.875","Nusa Penida","West"
0,"2.2857142860000002","Nusa Penida","West"
0,"2","Nusa Penida","West"
0,"2.375","Nusa Penida","West"
0,"3","Nusa Penida","West"
0,"1.5","Nusa Penida","West"
0,"2.125","Nusa Penida","West"
0,"2.0666666669999998","Nusa Penida","West"
0,"2.2000000000000002","Nusa Penida","West"
0,"0.1","North Sumatra","Aceh Closed"
0,"1","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"2.0555555559999998","North Sumatra","Aceh Closed"
0,"1","North Sumatra","Aceh Closed"
0,"1","North Sumatra","Aceh Closed"
0,"0.35714285699999998","North Sumatra","Aceh Closed"
0,"2.076923077","North Sumatra","Aceh Closed"
0,"0.16666666699999999","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"1.9","North Sumatra","Aceh Closed"
0,"2","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"1.2","North Sumatra","Aceh Closed"
0,"0.25","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"1.5833333329999999","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"2","North Sumatra","Aceh Closed"
0,"0.1","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0.3","North Sumatra","Aceh Closed"
0,"1.9090909089999999","North Sumatra","Aceh Closed"
0,"2","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0.5","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0.8","North Sumatra","Aceh Closed"
0,"2","North Sumatra","Aceh Closed"
0,"2","North Sumatra","Aceh Closed"
0.729547441,"0.78947368399999995","North Sumatra","Aceh Closed"
0,"2","North Sumatra","Aceh Closed"
0.954991262,"3.8","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"2.1052631580000001","North Sumatra","Aceh Closed"
0,"2.1875","North Sumatra","Aceh Closed"
0,"0.7","North Sumatra","Aceh Closed"
0,"1","North Sumatra","Aceh Closed"
0,"0.28571428599999998","North Sumatra","Aceh Closed"
0,"0.222222222","North Sumatra","Aceh Closed"
0,"0","North Sumatra","Aceh Closed"
0,"0.1","North Sumatra","Aceh Closed"
0.753132561,"0.9","North Sumatra","Weh Closed"
0,"1.625","North Sumatra","Weh Closed"
0,"2","North Sumatra","Weh Closed"
0,"2","North Sumatra","Weh Closed"
0,"2","North Sumatra","Weh Closed"
0,"1","North Sumatra","Weh Closed"
0,"0.7","North Sumatra","Weh Closed"
0,"1.5","North Sumatra","Weh Closed"
0,"1","North Sumatra","Weh Closed"
0,"2.8571428569999999","North Sumatra","Weh Closed"
0.877493177,"1","North Sumatra","Weh Closed"
0,"1","North Sumatra","Weh Closed"
0.763917462,"1.1666666670000001","North Sumatra","Weh Closed"
0,"0.1","North Sumatra","Weh Closed"
0,"1","North Sumatra","Weh Closed"
0,"0","North Sumatra","Weh Closed"
0,"0.2","North Sumatra","Weh Closed"
0.999799762,"1.733333333","North Sumatra","Weh Closed"
0,"0.2","North Sumatra","Weh Closed"
0.915250359,"2","North Sumatra","Weh Closed"
0.88580977,"1","North Sumatra","Weh Closed"
0,"0.8","North Sumatra","Weh Closed"
0,"0","North Sumatra","Weh Closed"
0,"0","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"0.4","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"1","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0.808707625,"2","North Sumatra","Weh Open"
1.661124203,"0.2","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0.854892454,"0","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"8.3299999999999999E-2","North Sumatra","Weh Open"
0,"0.3","North Sumatra","Weh Open"
0,"1.5","North Sumatra","Weh Open"
0.917942564,"1","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"0.33333333300000001","North Sumatra","Weh Open"
0,"2.0526315789999998","North Sumatra","Weh Open"
0,"2","North Sumatra","Weh Open"
0,"1.2","North Sumatra","Weh Open"
0,"1.4666666669999999","North Sumatra","Weh Open"
0,"1.6666666670000001","North Sumatra","Weh Open"
0,"2","North Sumatra","Weh Open"
0.892553427,"0","North Sumatra","Weh Open"
0,"1.5625","North Sumatra","Weh Open"
0,"1.75","North Sumatra","Weh Open"
0,"1.8666666670000001","North Sumatra","Weh Open"
0,"0.6","North Sumatra","Weh Open"
0,"1.25","North Sumatra","Weh Open"
0,"0.2","North Sumatra","Weh Open"
0,"0","North Sumatra","Weh Open"
0,"2","North Sumatra","Weh Open"
0,"1.2","North Sumatra","Weh Open"
0,"0.2","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
0,"0.3","North Sulawesi","Banka Island"
1.705171168,"2.25","North Sulawesi","Banka Island"
0.901228149,"2.5625","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
0,"1.1333333329999999","North Sulawesi","Banka Island"
0.984851345,"0.33333333300000001","North Sulawesi","Banka Island"
0,"2.384615385","North Sulawesi","Banka Island"
0,"1.1000000000000001","North Sulawesi","Banka Island"
0,"0.1","North Sulawesi","Banka Island"
0,"1.818181818","North Sulawesi","Banka Island"
0.752112182,"2.125","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"0.8","North Sulawesi","Banka Island"
0.931062816,"1.2","North Sulawesi","Banka Island"
0.885968256,"1.6","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"1.1000000000000001","North Sulawesi","Banka Island"
0,"1.3333333329999999","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"2.1","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0.911896603,"2","North Sulawesi","Banka Island"
0.91559487,"0","North Sulawesi","Banka Island"
0,"2.3333333330000001","North Sulawesi","Banka Island"
0,"2.1666666669999999","North Sulawesi","Banka Island"
0,"1.8","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0,"3","North Sulawesi","Banka Island"
0.900563978,"0.5","North Sulawesi","Banka Island"
0,"2.2857142860000002","North Sulawesi","Banka Island"
0,"2.3125","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0.889335313,"1.8","North Sulawesi","Banka Island"
0,"3","North Sulawesi","Banka Island"
0,"2.0625","North Sulawesi","Banka Island"
0,"2.125","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
1.654454342,"2","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0,"2.0909090909999999","North Sulawesi","Banka Island"
0,"1.684210526","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0.820361182,"1.2","North Sulawesi","Banka Island"
0,"0.2","North Sulawesi","Banka Island"
0.849025366,"1.3333333329999999","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0.7361912,"1.25","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0.720142588,"0.2","North Sulawesi","Banka Island"
1.451360671,"2.1666666669999999","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
1.863317389,"1.0833333329999999","North Sulawesi","Banka Island"
0,"2.461538462","North Sulawesi","Banka Island"
0.730718026,"1","North Sulawesi","Banka Island"
0,"2.1764705879999999","North Sulawesi","Banka Island"
1.651452659,"1.8666666670000001","North Sulawesi","Banka Island"
0.816237318,"2.2000000000000002","North Sulawesi","Banka Island"
0,"0.3","North Sulawesi","Banka Island"
0,"1.1000000000000001","North Sulawesi","Banka Island"
0,"0.66666666699999999","North Sulawesi","Banka Island"
0,"1.5294117650000001","North Sulawesi","Banka Island"
0,"2.1","North Sulawesi","Banka Island"
0.894514168,"1.3","North Sulawesi","Banka Island"
0,"2.4","North Sulawesi","Banka Island"
0,"1.6666666670000001","North Sulawesi","Banka Island"
0.808594097,"2","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Banka Island"
0,"0.7","North Sulawesi","Banka Island"
0,"1.5555555560000001","North Sulawesi","Banka Island"
0,"1","North Sulawesi","Banka Island"
0,"0.875","North Sulawesi","Banka Island"
1.941451748,"1.8333333329999999","North Sulawesi","Banka Island"
0,"2","North Sulawesi","Banka Island"
0.898025466,"3","North Sulawesi","Banka Island"
0,"0","North Sulawesi","Lembeh Island"
0,"1.125","North Sulawesi","Lembeh Island"
0,"2.3529411759999999","North Sulawesi","Lembeh Island"
0.92234236,"2.1428571430000001","North Sulawesi","Lembeh Island"
0,"2.4545454549999999","North Sulawesi","Lembeh Island"
0,"1","North Sulawesi","Lembeh Island"
0,"2.25","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0.94712192,"1.428571429","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"2","North Sulawesi","Lembeh Island"
0.926984997,"2.888888889","North Sulawesi","Lembeh Island"
0,"2","North Sulawesi","Lembeh Island"
0,"2","North Sulawesi","Lembeh Island"
0.820423813,"1.3571428569999999","North Sulawesi","Lembeh Island"
0,"0.6","North Sulawesi","Lembeh Island"
0,"1.7","North Sulawesi","Lembeh Island"
0,"0.9","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0.925281704,"1.2","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"2.8571428569999999","North Sulawesi","Lembeh Island"
0,"3","North Sulawesi","Lembeh Island"
0,"2.5789473680000001","North Sulawesi","Lembeh Island"
0.870259112,"2.0499999999999998","North Sulawesi","Lembeh Island"
0,"1.736842105","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"2.125","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0.2","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0.918080681,"1.0625","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"1.75","North Sulawesi","Lembeh Island"
0,"1.83","North Sulawesi","Lembeh Island"
0,"0.2","North Sulawesi","Lembeh Island"
0,"1.5454545449999999","North Sulawesi","Lembeh Island"
0,"1.9090909089999999","North Sulawesi","Lembeh Island"
0,"2","North Sulawesi","Lembeh Island"
0,"0.86666666699999995","North Sulawesi","Lembeh Island"
0,"2.4","North Sulawesi","Lembeh Island"
0,"1.9444444439999999","North Sulawesi","Lembeh Island"
0,"2","North Sulawesi","Lembeh Island"
0,"1.65","North Sulawesi","Lembeh Island"
0.914350503,"2.111111111","North Sulawesi","Lembeh Island"
0,"3","North Sulawesi","Lembeh Island"
0,"0.2","North Sulawesi","Lembeh Island"
0,"0.8","North Sulawesi","Lembeh Island"
0,"2.230769231","North Sulawesi","Lembeh Island"
0.892713228,"2","North Sulawesi","Lembeh Island"
0,"0","North Sulawesi","Lembeh Island"
0,"0.4","North Sulawesi","Lembeh Island"
0,"0","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"4","Cagayan Island","Cagayancillo"
0,"4","Cagayan Island","Cagayancillo"
0,"3","Cagayan Island","Cagayancillo"
0,"4.8","Cagayan Island","Cagayancillo"
0,"2.1333000000000002","Cagayan Island","Cagayancillo"
0,"5","Cagayan Island","Cagayancillo"
0,"1.5","Cagayan Island","Cagayancillo"
0,"4","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"1","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"0.7","Cagayan Island","Cagayancillo"
0,"2.6","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"3.3","Cagayan Island","Cagayancillo"
0,"4.5999999999999996","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"3.3332999999999999","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"4","Cagayan Island","Cagayancillo"
0,"3.8","Cagayan Island","Cagayancillo"
0,"2","Cagayan Island","Cagayancillo"
0,"4","Cagayan Island","Cagayancillo"
0,"3.6667000000000001","Cagayan Island","Cagayancillo"
0,"4.2","Cagayan Island","Cagayancillo"
0,"3.4544999999999999","Cagayan Island","Cagayancillo"
0,"3.3635999999999999","Cagayan Island","Cagayancillo"
0,"3.875","Cagayan Island","Cagayancillo"
